tissue	chrom	start1_bin	mid1_bin	end1_bin	start2_bin	mid2_bin	end2_bin	bin_distance	cate	contact_num
16	2	90	92	94	117	133	149	41	A-A	13433
16	2	90	92	94	151	164	177	72	A-A	15703
16	2	90	92	94	178	179	180	87	A-A	1597
16	2	102	104	106	117	133	149	29	A-A	6124
16	2	102	104	106	151	164	177	60	A-A	23745
16	2	102	104	106	178	179	180	75	A-A	2548
16	2	115	115	116	151	164	177	49	A-A	8162
16	2	115	115	116	178	179	180	64	A-A	963
16	2	117	133	149	151	164	177	31	A-A	32754
16	2	117	133	149	178	179	180	46	A-A	9868
16	2	0	12	25	36	47	59	35	B-B	40676
16	2	0	12	25	61	65	70	53	B-B	43791
16	2	0	12	25	80	85	90	73	B-B	79993
16	2	0	12	25	94	98	102	86	B-B	51377
16	2	0	12	25	106	110	115	98	B-B	39884
16	2	0	12	25	116	116	117	104	B-B	5381
16	2	0	12	25	149	150	151	138	B-B	8370
16	2	0	12	25	177	177	178	165	B-B	10147
16	2	36	47	59	80	85	90	38	B-B	27465
16	2	36	47	59	94	98	102	51	B-B	48764
16	2	36	47	59	106	110	115	63	B-B	43574
16	2	36	47	59	116	116	117	69	B-B	6488
16	2	36	47	59	149	150	151	103	B-B	9609
16	2	36	47	59	177	177	178	130	B-B	12903
16	2	61	65	70	94	98	102	33	B-B	197
16	2	61	65	70	106	110	115	45	B-B	16489
16	2	61	65	70	116	116	117	51	B-B	3705
16	2	61	65	70	149	150	151	85	B-B	3746
16	2	61	65	70	177	177	178	112	B-B	3866
16	2	80	85	90	149	150	151	65	B-B	5679
16	2	80	85	90	177	177	178	92	B-B	8422
16	2	94	98	102	149	150	151	52	B-B	6202
16	2	94	98	102	177	177	178	79	B-B	6336
16	2	106	110	115	149	150	151	40	B-B	5082
16	2	106	110	115	177	177	178	67	B-B	9372
16	2	116	116	117	177	177	178	61	B-B	1260
16	4	11	12	14	53	58	64	46	A-A	7809
16	4	11	12	14	82	85	89	73	A-A	4765
16	4	11	12	14	98	104	110	92	A-A	8657
16	4	11	12	14	116	130	144	118	A-A	11627
16	4	11	12	14	148	151	154	139	A-A	2433
16	4	32	33	34	82	85	89	52	A-A	2638
16	4	32	33	34	98	104	110	71	A-A	4593
16	4	32	33	34	116	130	144	97	A-A	7947
16	4	32	33	34	148	151	154	118	A-A	995
16	4	41	45	49	82	85	89	40	A-A	3575
16	4	41	45	49	98	104	110	59	A-A	13308
16	4	41	45	49	116	130	144	85	A-A	21798
16	4	41	45	49	148	151	154	106	A-A	5123
16	4	53	58	64	98	104	110	46	A-A	15475
16	4	53	58	64	116	130	144	72	A-A	23193
16	4	53	58	64	148	151	154	93	A-A	5862
16	4	82	85	89	116	130	144	45	A-A	12032
16	4	82	85	89	148	151	154	66	A-A	5682
16	4	98	104	110	116	130	144	26	A-A	2530
16	4	98	104	110	148	151	154	47	A-A	9992
16	4	0	5	11	49	51	53	46	B-B	8677
16	4	0	5	11	64	73	82	68	B-B	36052
16	4	0	5	11	89	93	98	88	B-B	11304
16	4	0	5	11	110	113	116	108	B-B	5992
16	4	0	5	11	144	146	148	141	B-B	5228
16	4	14	23	32	64	73	82	50	B-B	80404
16	4	14	23	32	89	93	98	70	B-B	27738
16	4	14	23	32	110	113	116	90	B-B	17029
16	4	14	23	32	144	146	148	123	B-B	12395
16	4	34	37	41	64	73	82	36	B-B	5647
16	4	34	37	41	89	93	98	56	B-B	12040
16	4	34	37	41	110	113	116	76	B-B	5611
16	4	34	37	41	144	146	148	109	B-B	4343
16	4	49	51	53	89	93	98	42	B-B	6842
16	4	49	51	53	110	113	116	62	B-B	4498
16	4	49	51	53	144	146	148	95	B-B	3779
16	4	64	73	82	110	113	116	40	B-B	8875
16	4	64	73	82	144	146	148	73	B-B	13361
16	4	89	93	98	144	146	148	53	B-B	6930
16	5	24	25	26	64	65	67	40	A-A	696
16	5	24	25	26	73	75	77	50	A-A	1549
16	5	24	25	26	99	101	104	76	A-A	1493
16	5	24	25	26	106	107	108	82	A-A	913
16	5	24	25	26	110	127	145	102	A-A	7934
16	5	24	25	26	146	147	149	122	A-A	1141
16	5	28	33	38	73	75	77	42	A-A	3871
16	5	28	33	38	99	101	104	68	A-A	8017
16	5	28	33	38	106	107	108	74	A-A	3224
16	5	28	33	38	110	127	145	94	A-A	37883
16	5	28	33	38	146	147	149	114	A-A	3892
16	5	64	65	67	99	101	104	36	A-A	56
16	5	64	65	67	106	107	108	42	A-A	1116
16	5	64	65	67	110	127	145	62	A-A	14014
16	5	64	65	67	146	147	149	82	A-A	2321
16	5	73	75	77	110	127	145	52	A-A	13497
16	5	73	75	77	146	147	149	72	A-A	2194
16	5	99	101	104	110	127	145	26	A-A	3492
16	5	99	101	104	146	147	149	46	A-A	3217
16	5	106	107	108	146	147	149	40	A-A	1327
16	5	0	12	24	38	51	64	39	B-B	58993
16	5	0	12	24	67	70	73	58	B-B	36060
16	5	0	12	24	77	88	99	76	B-B	88713
16	5	0	12	24	104	105	106	93	B-B	11667
16	5	0	12	24	108	109	110	97	B-B	11486
16	5	0	12	24	145	145	146	133	B-B	6900
16	5	26	27	28	67	70	73	43	B-B	2778
16	5	26	27	28	77	88	99	61	B-B	7400
16	5	26	27	28	104	105	106	78	B-B	977
16	5	26	27	28	108	109	110	82	B-B	1016
16	5	26	27	28	145	145	146	118	B-B	659
16	5	38	51	64	77	88	99	37	B-B	38189
16	5	38	51	64	104	105	106	54	B-B	16231
16	5	38	51	64	108	109	110	58	B-B	14503
16	5	38	51	64	145	145	146	94	B-B	7347
16	5	67	70	73	108	109	110	39	B-B	1118
16	5	67	70	73	145	145	146	75	B-B	1833
16	5	77	88	99	145	145	146	57	B-B	6903
16	5	104	105	106	145	145	146	40	B-B	641
16	6	29	34	40	71	72	73	38	A-A	777
16	6	29	34	40	83	92	102	58	A-A	34661
16	6	29	34	40	108	108	109	74	A-A	2757
16	6	29	34	40	112	116	121	82	A-A	15522
16	6	29	34	40	125	127	129	93	A-A	7884
16	6	29	34	40	134	136	138	102	A-A	6306
16	6	29	34	40	139	143	147	109	A-A	18184
16	6	48	51	55	83	92	102	41	A-A	11900
16	6	48	51	55	108	108	109	57	A-A	1061
16	6	48	51	55	112	116	121	65	A-A	10490
16	6	48	51	55	125	127	129	76	A-A	3978
16	6	48	51	55	134	136	138	85	A-A	3526
16	6	48	51	55	139	143	147	92	A-A	7181
16	6	71	72	73	112	116	121	44	A-A	2590
16	6	71	72	73	125	127	129	55	A-A	1189
16	6	71	72	73	134	136	138	64	A-A	1375
16	6	71	72	73	139	143	147	71	A-A	1387
16	6	83	92	102	125	127	129	35	A-A	3072
16	6	83	92	102	134	136	138	44	A-A	8094
16	6	83	92	102	139	143	147	51	A-A	24742
16	6	0	14	29	40	44	48	30	B-B	3671
16	6	0	14	29	55	63	71	49	B-B	58363
16	6	0	14	29	73	78	83	64	B-B	33584
16	6	0	14	29	102	105	108	91	B-B	19153
16	6	0	14	29	109	110	112	96	B-B	10352
16	6	0	14	29	121	123	125	109	B-B	10334
16	6	0	14	29	129	131	134	117	B-B	17366
16	6	0	14	29	138	138	139	124	B-B	4140
16	6	40	44	48	73	78	83	34	B-B	885
16	6	40	44	48	102	105	108	61	B-B	4966
16	6	40	44	48	109	110	112	66	B-B	3303
16	6	40	44	48	121	123	125	79	B-B	3235
16	6	40	44	48	129	131	134	87	B-B	5767
16	6	40	44	48	138	138	139	94	B-B	1723
16	6	55	63	71	102	105	108	42	B-B	7919
16	6	55	63	71	109	110	112	47	B-B	7140
16	6	55	63	71	121	123	125	60	B-B	8698
16	6	55	63	71	129	131	134	68	B-B	12299
16	6	55	63	71	138	138	139	75	B-B	4031
16	6	73	78	83	121	123	125	45	B-B	6739
16	6	73	78	83	129	131	134	53	B-B	11158
16	6	73	78	83	138	138	139	60	B-B	3230
16	8	10	12	15	69	71	73	59	A-A	3024
16	8	10	12	15	78	79	81	67	A-A	3262
16	8	10	12	15	83	89	96	77	A-A	12617
16	8	10	12	15	104	115	127	103	A-A	12009
16	8	22	24	27	69	71	73	47	A-A	2882
16	8	22	24	27	78	79	81	55	A-A	6234
16	8	22	24	27	83	89	96	65	A-A	10287
16	8	22	24	27	104	115	127	91	A-A	11052
16	8	33	35	37	69	71	73	36	A-A	151
16	8	33	35	37	78	79	81	44	A-A	4757
16	8	33	35	37	83	89	96	54	A-A	9922
16	8	33	35	37	104	115	127	80	A-A	12049
16	8	45	46	48	83	89	96	43	A-A	5170
16	8	45	46	48	104	115	127	69	A-A	10143
16	8	69	71	73	104	115	127	44	A-A	8167
16	8	78	79	81	104	115	127	36	A-A	3779
16	8	83	89	96	104	115	127	26	A-A	1713
16	8	0	5	10	37	41	45	36	B-B	521
16	8	0	5	10	48	58	69	53	B-B	40939
16	8	0	5	10	73	75	78	70	B-B	9932
16	8	0	5	10	81	82	83	77	B-B	5225
16	8	0	5	10	96	100	104	95	B-B	12793
16	8	15	18	22	48	58	69	40	B-B	13871
16	8	15	18	22	73	75	78	57	B-B	6780
16	8	15	18	22	81	82	83	64	B-B	3288
16	8	15	18	22	96	100	104	82	B-B	8276
16	8	27	30	33	48	58	69	28	B-B	536
16	8	27	30	33	73	75	78	45	B-B	7223
16	8	27	30	33	81	82	83	52	B-B	3692
16	8	27	30	33	96	100	104	70	B-B	7278
16	8	37	41	45	73	75	78	34	B-B	570
16	8	37	41	45	81	82	83	41	B-B	3814
16	8	37	41	45	96	100	104	59	B-B	11637
16	8	48	58	69	96	100	104	42	B-B	22315
16	9	21	21	22	42	58	74	37	A-A	3486
16	9	21	21	22	96	109	122	88	A-A	6492
16	9	42	58	74	96	109	122	51	A-A	100118
16	9	0	10	21	74	85	96	75	B-B	97546
16	9	22	32	42	74	85	96	53	B-B	100207
16	11	0	3	7	50	53	56	50	A-A	4988
16	11	0	3	7	57	64	72	61	A-A	7852
16	11	0	3	7	75	82	89	79	A-A	8553
16	11	0	3	7	94	107	120	104	A-A	17333
16	11	50	53	56	94	107	120	54	A-A	25385
16	11	57	64	72	94	107	120	43	A-A	32952
16	11	75	82	89	94	107	120	25	A-A	3206
16	11	7	28	50	56	56	57	28	B-B	2914
16	11	7	28	50	72	73	75	45	B-B	19560
16	11	7	28	50	89	91	94	63	B-B	56102
16	15	7	8	9	58	59	60	51	A-A	763
16	15	7	8	9	62	63	64	55	A-A	1173
16	15	7	8	9	73	87	102	79	A-A	13695
16	15	11	12	13	58	59	60	47	A-A	1253
16	15	11	12	13	62	63	64	51	A-A	1147
16	15	11	12	13	73	87	102	75	A-A	9672
16	15	27	27	28	73	87	102	60	A-A	6240
16	15	31	32	33	73	87	102	55	A-A	10038
16	15	34	37	40	73	87	102	50	A-A	21838
16	15	58	59	60	73	87	102	28	A-A	976
16	15	62	63	64	73	87	102	24	A-A	67
16	15	0	3	7	40	49	58	46	B-B	9910
16	15	0	3	7	60	61	62	58	B-B	2831
16	15	0	3	7	64	68	73	65	B-B	7876
16	15	9	10	11	40	49	58	39	B-B	3768
16	15	9	10	11	60	61	62	51	B-B	1460
16	15	9	10	11	64	68	73	58	B-B	3981
16	15	13	20	27	40	49	58	29	B-B	2219
16	15	13	20	27	60	61	62	41	B-B	5001
16	15	13	20	27	64	68	73	48	B-B	23086
16	15	28	29	31	64	68	73	39	B-B	1893
16	15	33	33	34	64	68	73	35	B-B	82
16	17	4	8	13	44	47	50	39	A-A	1656
16	17	4	8	13	66	67	68	59	A-A	2452
16	17	4	8	13	70	73	76	65	A-A	6856
16	17	4	8	13	78	83	88	75	A-A	10067
16	17	14	14	15	66	67	68	53	A-A	333
16	17	14	14	15	70	73	76	59	A-A	912
16	17	14	14	15	78	83	88	69	A-A	1575
16	17	24	30	36	66	67	68	37	A-A	715
16	17	24	30	36	70	73	76	43	A-A	4058
16	17	24	30	36	78	83	88	53	A-A	11416
16	17	44	47	50	78	83	88	36	A-A	1315
16	17	0	2	4	36	40	44	38	B-B	308
16	17	0	2	4	50	58	66	56	B-B	3178
16	17	0	2	4	68	69	70	67	B-B	640
16	17	0	2	4	76	77	78	75	B-B	535
16	17	0	2	4	88	90	92	88	B-B	568
16	17	13	13	14	50	58	66	45	B-B	1525
16	17	13	13	14	68	69	70	56	B-B	321
16	17	13	13	14	76	77	78	64	B-B	620
16	17	13	13	14	88	90	92	77	B-B	729
16	17	15	19	24	50	58	66	39	B-B	7123
16	17	15	19	24	68	69	70	50	B-B	2607
16	17	15	19	24	76	77	78	58	B-B	3321
16	17	15	19	24	88	90	92	71	B-B	5200
16	17	36	40	44	76	77	78	37	B-B	506
16	17	36	40	44	88	90	92	50	B-B	7085
16	17	50	58	66	88	90	92	32	B-B	1116
16	19	0	3	7	41	45	49	42	A-A	1935
16	19	0	3	7	53	56	59	53	A-A	3418
16	19	10	10	11	53	56	59	46	A-A	1508
16	19	7	8	10	49	51	53	43	B-B	2431
16	19	11	17	24	49	51	53	34	B-B	709
6	2	25	30	36	70	75	80	45	A-A	13935
6	2	25	30	36	90	92	94	62	A-A	4385
6	2	25	30	36	102	104	106	74	A-A	5608
6	2	25	30	36	115	115	116	85	A-A	2458
6	2	25	30	36	117	133	149	103	A-A	36077
6	2	25	30	36	151	164	177	134	A-A	38089
6	2	25	30	36	178	179	180	149	A-A	2240
6	2	59	60	61	102	104	106	44	A-A	2361
6	2	59	60	61	115	115	116	55	A-A	976
6	2	59	60	61	117	133	149	73	A-A	14093
6	2	59	60	61	151	164	177	104	A-A	9791
6	2	59	60	61	178	179	180	119	A-A	757
6	2	70	75	80	115	115	116	40	A-A	2212
6	2	70	75	80	117	133	149	58	A-A	54279
6	2	70	75	80	151	164	177	89	A-A	38472
6	2	70	75	80	178	179	180	104	A-A	2770
6	2	90	92	94	117	133	149	41	A-A	8352
6	2	90	92	94	151	164	177	72	A-A	10519
6	2	90	92	94	178	179	180	87	A-A	995
6	2	102	104	106	117	133	149	29	A-A	3762
6	2	102	104	106	151	164	177	60	A-A	14836
6	2	102	104	106	178	179	180	75	A-A	1588
6	2	115	115	116	151	164	177	49	A-A	5679
6	2	115	115	116	178	179	180	64	A-A	656
6	2	117	133	149	151	164	177	31	A-A	29992
6	2	117	133	149	178	179	180	46	A-A	8732
6	2	0	12	25	36	47	59	35	B-B	33493
6	2	0	12	25	61	65	70	53	B-B	51568
6	2	0	12	25	80	85	90	73	B-B	26662
6	2	0	12	25	94	98	102	86	B-B	22489
6	2	0	12	25	106	110	115	98	B-B	26855
6	2	0	12	25	116	116	117	104	B-B	5164
6	2	0	12	25	149	150	151	138	B-B	4674
6	2	0	12	25	177	177	178	165	B-B	4199
6	2	36	47	59	80	85	90	38	B-B	12055
6	2	36	47	59	94	98	102	51	B-B	22192
6	2	36	47	59	106	110	115	63	B-B	27795
6	2	36	47	59	116	116	117	69	B-B	5195
6	2	36	47	59	149	150	151	103	B-B	5276
6	2	36	47	59	177	177	178	130	B-B	5921
6	2	61	65	70	94	98	102	33	B-B	342
6	2	61	65	70	106	110	115	45	B-B	18121
6	2	61	65	70	116	116	117	51	B-B	2977
6	2	61	65	70	149	150	151	85	B-B	3143
6	2	61	65	70	177	177	178	112	B-B	2721
6	2	80	85	90	149	150	151	65	B-B	2433
6	2	80	85	90	177	177	178	92	B-B	2939
6	2	94	98	102	149	150	151	52	B-B	2273
6	2	94	98	102	177	177	178	79	B-B	2825
6	2	106	110	115	149	150	151	40	B-B	1752
6	2	106	110	115	177	177	178	67	B-B	4205
6	2	116	116	117	177	177	178	61	B-B	886
6	4	11	12	14	53	58	64	46	A-A	7511
6	4	11	12	14	82	85	89	73	A-A	4493
6	4	11	12	14	98	104	110	92	A-A	6916
6	4	11	12	14	116	130	144	118	A-A	15013
6	4	11	12	14	148	151	154	139	A-A	2721
6	4	32	33	34	82	85	89	52	A-A	3329
6	4	32	33	34	98	104	110	71	A-A	5647
6	4	32	33	34	116	130	144	97	A-A	9217
6	4	32	33	34	148	151	154	118	A-A	2439
6	4	41	45	49	82	85	89	40	A-A	5132
6	4	41	45	49	98	104	110	59	A-A	14862
6	4	41	45	49	116	130	144	85	A-A	27344
6	4	41	45	49	148	151	154	106	A-A	5418
6	4	53	58	64	98	104	110	46	A-A	14886
6	4	53	58	64	116	130	144	72	A-A	33334
6	4	53	58	64	148	151	154	93	A-A	7065
6	4	82	85	89	116	130	144	45	A-A	17739
6	4	82	85	89	148	151	154	66	A-A	5818
6	4	98	104	110	116	130	144	26	A-A	2081
6	4	98	104	110	148	151	154	47	A-A	10348
6	4	0	5	11	49	51	53	46	B-B	5183
6	4	0	5	11	64	73	82	68	B-B	18632
6	4	0	5	11	89	93	98	88	B-B	8403
6	4	0	5	11	110	113	116	108	B-B	5385
6	4	0	5	11	144	146	148	141	B-B	3320
6	4	14	23	32	64	73	82	50	B-B	48996
6	4	14	23	32	89	93	98	70	B-B	22798
6	4	14	23	32	110	113	116	90	B-B	11547
6	4	14	23	32	144	146	148	123	B-B	6133
6	4	34	37	41	64	73	82	36	B-B	5613
6	4	34	37	41	89	93	98	56	B-B	9589
6	4	34	37	41	110	113	116	76	B-B	4624
6	4	34	37	41	144	146	148	109	B-B	2873
6	4	49	51	53	89	93	98	42	B-B	4688
6	4	49	51	53	110	113	116	62	B-B	3539
6	4	49	51	53	144	146	148	95	B-B	1733
6	4	64	73	82	110	113	116	40	B-B	6449
6	4	64	73	82	144	146	148	73	B-B	7426
6	4	89	93	98	144	146	148	53	B-B	4938
6	5	24	25	26	64	65	67	40	A-A	871
6	5	24	25	26	73	75	77	50	A-A	1580
6	5	24	25	26	99	101	104	76	A-A	1910
6	5	24	25	26	106	107	108	82	A-A	1392
6	5	24	25	26	110	127	145	102	A-A	11274
6	5	24	25	26	146	147	149	122	A-A	1209
6	5	28	33	38	73	75	77	42	A-A	5306
6	5	28	33	38	99	101	104	68	A-A	8283
6	5	28	33	38	106	107	108	74	A-A	3982
6	5	28	33	38	110	127	145	94	A-A	50502
6	5	28	33	38	146	147	149	114	A-A	6012
6	5	64	65	67	99	101	104	36	A-A	33
6	5	64	65	67	106	107	108	42	A-A	1077
6	5	64	65	67	110	127	145	62	A-A	13537
6	5	64	65	67	146	147	149	82	A-A	1815
6	5	73	75	77	110	127	145	52	A-A	18869
6	5	73	75	77	146	147	149	72	A-A	3241
6	5	99	101	104	110	127	145	26	A-A	3589
6	5	99	101	104	146	147	149	46	A-A	4250
6	5	106	107	108	146	147	149	40	A-A	1242
6	5	0	12	24	38	51	64	39	B-B	29346
6	5	0	12	24	67	70	73	58	B-B	24285
6	5	0	12	24	77	88	99	76	B-B	56616
6	5	0	12	24	104	105	106	93	B-B	7758
6	5	0	12	24	108	109	110	97	B-B	9968
6	5	0	12	24	145	145	146	133	B-B	4645
6	5	26	27	28	67	70	73	43	B-B	2388
6	5	26	27	28	77	88	99	61	B-B	6495
6	5	26	27	28	104	105	106	78	B-B	1017
6	5	26	27	28	108	109	110	82	B-B	1116
6	5	26	27	28	145	145	146	118	B-B	596
6	5	38	51	64	77	88	99	37	B-B	25221
6	5	38	51	64	104	105	106	54	B-B	7160
6	5	38	51	64	108	109	110	58	B-B	7980
6	5	38	51	64	145	145	146	94	B-B	4790
6	5	67	70	73	108	109	110	39	B-B	1009
6	5	67	70	73	145	145	146	75	B-B	1702
6	5	77	88	99	145	145	146	57	B-B	6750
6	5	104	105	106	145	145	146	40	B-B	558
6	6	29	34	40	71	72	73	38	A-A	1368
6	6	29	34	40	83	92	102	58	A-A	33079
6	6	29	34	40	108	108	109	74	A-A	2550
6	6	29	34	40	112	116	121	82	A-A	15408
6	6	29	34	40	125	127	129	93	A-A	5875
6	6	29	34	40	134	136	138	102	A-A	6147
6	6	29	34	40	139	143	147	109	A-A	13876
6	6	48	51	55	83	92	102	41	A-A	12686
6	6	48	51	55	108	108	109	57	A-A	2349
6	6	48	51	55	112	116	121	65	A-A	13065
6	6	48	51	55	125	127	129	76	A-A	4800
6	6	48	51	55	134	136	138	85	A-A	3600
6	6	48	51	55	139	143	147	92	A-A	9200
6	6	71	72	73	112	116	121	44	A-A	2816
6	6	71	72	73	125	127	129	55	A-A	1611
6	6	71	72	73	134	136	138	64	A-A	1209
6	6	71	72	73	139	143	147	71	A-A	2409
6	6	83	92	102	125	127	129	35	A-A	2411
6	6	83	92	102	134	136	138	44	A-A	7010
6	6	83	92	102	139	143	147	51	A-A	26910
6	6	0	14	29	40	44	48	30	B-B	1889
6	6	0	14	29	55	63	71	49	B-B	47812
6	6	0	14	29	73	78	83	64	B-B	34292
6	6	0	14	29	102	105	108	91	B-B	19145
6	6	0	14	29	109	110	112	96	B-B	8688
6	6	0	14	29	121	123	125	109	B-B	10272
6	6	0	14	29	129	131	134	117	B-B	16534
6	6	0	14	29	138	138	139	124	B-B	9935
6	6	40	44	48	73	78	83	34	B-B	735
6	6	40	44	48	102	105	108	61	B-B	6092
6	6	40	44	48	109	110	112	66	B-B	3427
6	6	40	44	48	121	123	125	79	B-B	3555
6	6	40	44	48	129	131	134	87	B-B	4569
6	6	40	44	48	138	138	139	94	B-B	1836
6	6	55	63	71	102	105	108	42	B-B	8375
6	6	55	63	71	109	110	112	47	B-B	6976
6	6	55	63	71	121	123	125	60	B-B	8839
6	6	55	63	71	129	131	134	68	B-B	11429
6	6	55	63	71	138	138	139	75	B-B	4109
6	6	73	78	83	121	123	125	45	B-B	5471
6	6	73	78	83	129	131	134	53	B-B	7886
6	6	73	78	83	138	138	139	60	B-B	2155
6	8	10	12	15	69	71	73	59	A-A	2209
6	8	10	12	15	78	79	81	67	A-A	2567
6	8	10	12	15	83	89	96	77	A-A	7486
6	8	10	12	15	104	115	127	103	A-A	10378
6	8	22	24	27	69	71	73	47	A-A	2671
6	8	22	24	27	78	79	81	55	A-A	2785
6	8	22	24	27	83	89	96	65	A-A	9774
6	8	22	24	27	104	115	127	91	A-A	13595
6	8	33	35	37	69	71	73	36	A-A	52
6	8	33	35	37	78	79	81	44	A-A	2469
6	8	33	35	37	83	89	96	54	A-A	7326
6	8	33	35	37	104	115	127	80	A-A	8946
6	8	45	46	48	83	89	96	43	A-A	5423
6	8	45	46	48	104	115	127	69	A-A	10627
6	8	69	71	73	104	115	127	44	A-A	7719
6	8	78	79	81	104	115	127	36	A-A	3477
6	8	83	89	96	104	115	127	26	A-A	1245
6	8	0	5	10	37	41	45	36	B-B	306
6	8	0	5	10	48	58	69	53	B-B	17652
6	8	0	5	10	73	75	78	70	B-B	5192
6	8	0	5	10	81	82	83	77	B-B	2061
6	8	0	5	10	96	100	104	95	B-B	5509
6	8	15	18	22	48	58	69	40	B-B	8417
6	8	15	18	22	73	75	78	57	B-B	5474
6	8	15	18	22	81	82	83	64	B-B	2110
6	8	15	18	22	96	100	104	82	B-B	6654
6	8	27	30	33	48	58	69	28	B-B	377
6	8	27	30	33	73	75	78	45	B-B	4579
6	8	27	30	33	81	82	83	52	B-B	2252
6	8	27	30	33	96	100	104	70	B-B	6571
6	8	37	41	45	73	75	78	34	B-B	168
6	8	37	41	45	81	82	83	41	B-B	1410
6	8	37	41	45	96	100	104	59	B-B	8569
6	8	48	58	69	96	100	104	42	B-B	14009
6	9	21	21	22	42	58	74	37	A-A	2712
6	9	21	21	22	96	109	122	88	A-A	4396
6	9	42	58	74	96	109	122	51	A-A	105203
6	9	0	10	21	74	85	96	75	B-B	53965
6	9	22	32	42	74	85	96	53	B-B	47978
6	11	0	3	7	50	53	56	50	A-A	3865
6	11	0	3	7	57	64	72	61	A-A	7891
6	11	0	3	7	75	82	89	79	A-A	8362
6	11	0	3	7	94	107	120	104	A-A	12149
6	11	50	53	56	94	107	120	54	A-A	25631
6	11	57	64	72	94	107	120	43	A-A	43142
6	11	75	82	89	94	107	120	25	A-A	2052
6	11	7	28	50	56	56	57	28	B-B	2065
6	11	7	28	50	72	73	75	45	B-B	13670
6	11	7	28	50	89	91	94	63	B-B	28459
6	15	7	8	9	58	59	60	51	A-A	772
6	15	7	8	9	62	63	64	55	A-A	1001
6	15	7	8	9	73	87	102	79	A-A	9284
6	15	11	12	13	58	59	60	47	A-A	864
6	15	11	12	13	62	63	64	51	A-A	968
6	15	11	12	13	73	87	102	75	A-A	7965
6	15	27	27	28	73	87	102	60	A-A	5280
6	15	31	32	33	73	87	102	55	A-A	9848
6	15	34	37	40	73	87	102	50	A-A	23922
6	15	58	59	60	73	87	102	28	A-A	1074
6	15	62	63	64	73	87	102	24	A-A	51
6	15	0	3	7	40	49	58	46	B-B	5455
6	15	0	3	7	60	61	62	58	B-B	1556
6	15	0	3	7	64	68	73	65	B-B	4904
6	15	9	10	11	40	49	58	39	B-B	2630
6	15	9	10	11	60	61	62	51	B-B	987
6	15	9	10	11	64	68	73	58	B-B	3028
6	15	13	20	27	40	49	58	29	B-B	2054
6	15	13	20	27	60	61	62	41	B-B	2679
6	15	13	20	27	64	68	73	48	B-B	16082
6	15	28	29	31	64	68	73	39	B-B	1865
6	15	33	33	34	64	68	73	35	B-B	23
6	17	4	8	13	44	47	50	39	A-A	1697
6	17	4	8	13	66	67	68	59	A-A	2930
6	17	4	8	13	70	73	76	65	A-A	6292
6	17	4	8	13	78	83	88	75	A-A	9571
6	17	14	14	15	66	67	68	53	A-A	670
6	17	14	14	15	70	73	76	59	A-A	1336
6	17	14	14	15	78	83	88	69	A-A	2011
6	17	24	30	36	66	67	68	37	A-A	945
6	17	24	30	36	70	73	76	43	A-A	7202
6	17	24	30	36	78	83	88	53	A-A	14870
6	17	44	47	50	78	83	88	36	A-A	1627
6	17	0	2	4	36	40	44	38	B-B	123
6	17	0	2	4	50	58	66	56	B-B	2179
6	17	0	2	4	68	69	70	67	B-B	499
6	17	0	2	4	76	77	78	75	B-B	628
6	17	0	2	4	88	90	92	88	B-B	408
6	17	13	13	14	50	58	66	45	B-B	2130
6	17	13	13	14	68	69	70	56	B-B	587
6	17	13	13	14	76	77	78	64	B-B	424
6	17	13	13	14	88	90	92	77	B-B	633
6	17	15	19	24	50	58	66	39	B-B	8832
6	17	15	19	24	68	69	70	50	B-B	3257
6	17	15	19	24	76	77	78	58	B-B	3526
6	17	15	19	24	88	90	92	71	B-B	4425
6	17	36	40	44	76	77	78	37	B-B	602
6	17	36	40	44	88	90	92	50	B-B	5560
6	17	50	58	66	88	90	92	32	B-B	495
6	19	0	3	7	41	45	49	42	A-A	1127
6	19	0	3	7	53	56	59	53	A-A	2017
6	19	10	10	11	53	56	59	46	A-A	1191
6	19	7	8	10	49	51	53	43	B-B	1156
6	19	11	17	24	49	51	53	34	B-B	412
18	2	25	30	36	70	75	80	45	A-A	5034
18	2	25	30	36	90	92	94	62	A-A	1744
18	2	25	30	36	102	104	106	74	A-A	1732
18	2	25	30	36	115	115	116	85	A-A	794
18	2	25	30	36	117	133	149	103	A-A	15146
18	2	25	30	36	151	164	177	134	A-A	11038
18	2	25	30	36	178	179	180	149	A-A	507
18	2	59	60	61	102	104	106	44	A-A	656
18	2	59	60	61	115	115	116	55	A-A	255
18	2	59	60	61	117	133	149	73	A-A	4247
18	2	59	60	61	151	164	177	104	A-A	2574
18	2	59	60	61	178	179	180	119	A-A	200
18	2	70	75	80	115	115	116	40	A-A	669
18	2	70	75	80	117	133	149	58	A-A	17753
18	2	70	75	80	151	164	177	89	A-A	13093
18	2	70	75	80	178	179	180	104	A-A	1000
18	2	90	92	94	117	133	149	41	A-A	3135
18	2	90	92	94	151	164	177	72	A-A	3674
18	2	90	92	94	178	179	180	87	A-A	302
18	2	102	104	106	117	133	149	29	A-A	1769
18	2	102	104	106	151	164	177	60	A-A	4708
18	2	102	104	106	178	179	180	75	A-A	460
18	2	115	115	116	151	164	177	49	A-A	1930
18	2	115	115	116	178	179	180	64	A-A	159
18	2	117	133	149	151	164	177	31	A-A	9441
18	2	117	133	149	178	179	180	46	A-A	2502
