tissue	chrom	start1_bin	mid1_bin	end1_bin	start2_bin	mid2_bin	end2_bin	bin_distance	cate	contact_num
3	6	71	72	73	134	136	138	64	A-A	8331
3	6	71	72	73	139	143	147	71	A-A	13318
3	6	83	92	102	108	108	109	16	A-A	38274
3	6	83	92	102	112	116	121	24	A-A	162372
3	6	83	92	102	125	127	129	35	A-A	65288
3	6	83	92	102	134	136	138	44	A-A	63716
3	6	83	92	102	139	143	147	51	A-A	127258
3	6	108	108	109	112	116	121	8	A-A	21376
3	6	108	108	109	125	127	129	19	A-A	7276
3	6	108	108	109	134	136	138	28	A-A	8519
3	6	108	108	109	139	143	147	35	A-A	15738
3	6	112	116	121	125	127	129	11	A-A	40990
3	6	112	116	121	134	136	138	20	A-A	41295
3	6	112	116	121	139	143	147	27	A-A	73532
3	6	125	127	129	134	136	138	9	A-A	25844
3	6	125	127	129	139	143	147	16	A-A	40065
3	6	134	136	138	139	143	147	7	A-A	67814
3	6	0	14	29	40	44	48	30	B-B	250228
3	6	0	14	29	55	63	71	49	B-B	338253
3	6	0	14	29	73	78	83	64	B-B	201549
3	6	0	14	29	102	105	108	91	B-B	105179
3	6	0	14	29	109	110	112	96	B-B	55144
3	6	0	14	29	121	123	125	109	B-B	65259
3	6	0	14	29	129	131	134	117	B-B	93209
3	6	0	14	29	138	138	139	124	B-B	27804
3	6	40	44	48	55	63	71	19	B-B	114618
3	6	40	44	48	73	78	83	34	B-B	53154
3	6	40	44	48	102	105	108	61	B-B	34480
3	6	40	44	48	109	110	112	66	B-B	17580
3	6	40	44	48	121	123	125	79	B-B	21619
3	6	40	44	48	129	131	134	87	B-B	30282
3	6	40	44	48	138	138	139	94	B-B	10050
3	6	55	63	71	73	78	83	15	B-B	135349
3	6	55	63	71	102	105	108	42	B-B	67446
3	6	55	63	71	109	110	112	47	B-B	32653
3	6	55	63	71	121	123	125	60	B-B	40822
3	6	55	63	71	129	131	134	68	B-B	56524
3	6	55	63	71	138	138	139	75	B-B	20397
3	6	73	78	83	102	105	108	27	B-B	59969
3	6	73	78	83	109	110	112	32	B-B	31195
3	6	73	78	83	121	123	125	45	B-B	30321
3	6	73	78	83	129	131	134	53	B-B	36419
3	6	73	78	83	138	138	139	60	B-B	13970
3	6	102	105	108	109	110	112	5	B-B	45607
3	6	102	105	108	121	123	125	18	B-B	25672
3	6	102	105	108	129	131	134	26	B-B	31629
3	6	102	105	108	138	138	139	33	B-B	13834
3	6	109	110	112	121	123	125	13	B-B	13888
3	6	109	110	112	129	131	134	21	B-B	17629
3	6	109	110	112	138	138	139	28	B-B	7511
3	6	121	123	125	129	131	134	8	B-B	28567
3	6	121	123	125	138	138	139	15	B-B	9016
3	6	129	131	134	138	138	139	7	B-B	15343
3	8	10	12	15	22	24	27	12	A-A	29373
3	8	10	12	15	33	35	37	23	A-A	17510
3	8	10	12	15	45	46	48	34	A-A	15830
3	8	10	12	15	69	71	73	59	A-A	13484
3	8	10	12	15	78	79	81	67	A-A	15643
3	8	10	12	15	83	89	96	77	A-A	42859
3	8	10	12	15	104	115	127	103	A-A	65926
3	8	22	24	27	33	35	37	11	A-A	29979
3	8	22	24	27	45	46	48	22	A-A	19266
3	8	22	24	27	69	71	73	47	A-A	14004
3	8	22	24	27	78	79	81	55	A-A	17393
3	8	22	24	27	83	89	96	65	A-A	49577
3	8	22	24	27	104	115	127	91	A-A	75790
3	8	33	35	37	45	46	48	11	A-A	18588
3	8	33	35	37	69	71	73	36	A-A	10816
3	8	33	35	37	78	79	81	44	A-A	13816
3	8	33	35	37	83	89	96	54	A-A	37340
3	8	33	35	37	104	115	127	80	A-A	56239
3	8	45	46	48	69	71	73	25	A-A	10852
3	8	45	46	48	78	79	81	33	A-A	11795
3	8	45	46	48	83	89	96	43	A-A	36085
3	8	45	46	48	104	115	127	69	A-A	51421
3	8	69	71	73	78	79	81	8	A-A	16744
3	8	69	71	73	83	89	96	18	A-A	39107
3	8	69	71	73	104	115	127	44	A-A	55627
3	8	78	79	81	83	89	96	10	A-A	55798
3	8	78	79	81	104	115	127	36	A-A	74727
3	8	83	89	96	104	115	127	26	A-A	301821
3	8	0	5	10	15	18	22	13	B-B	73396
3	8	0	5	10	27	30	33	25	B-B	49285
3	8	0	5	10	37	41	45	36	B-B	55845
3	8	0	5	10	48	58	69	53	B-B	136011
3	8	0	5	10	73	75	78	70	B-B	29490
3	8	0	5	10	81	82	83	77	B-B	12922
3	8	0	5	10	96	100	104	95	B-B	40696
3	8	15	18	22	27	30	33	12	B-B	43922
3	8	15	18	22	37	41	45	23	B-B	49857
3	8	15	18	22	48	58	69	40	B-B	115044
3	8	15	18	22	73	75	78	57	B-B	29811
3	8	15	18	22	81	82	83	64	B-B	13063
3	8	15	18	22	96	100	104	82	B-B	33555
3	8	27	30	33	37	41	45	11	B-B	66191
3	8	27	30	33	48	58	69	28	B-B	106004
3	8	27	30	33	73	75	78	45	B-B	25634
3	8	27	30	33	81	82	83	52	B-B	10588
3	8	27	30	33	96	100	104	70	B-B	27770
3	8	37	41	45	48	58	69	17	B-B	160011
3	8	37	41	45	73	75	78	34	B-B	33699
3	8	37	41	45	81	82	83	41	B-B	16295
3	8	37	41	45	96	100	104	59	B-B	42711
3	8	48	58	69	73	75	78	17	B-B	108783
3	8	48	58	69	81	82	83	24	B-B	41208
3	8	48	58	69	96	100	104	42	B-B	125002
3	8	73	75	78	81	82	83	7	B-B	24358
3	8	73	75	78	96	100	104	25	B-B	40885
3	8	81	82	83	96	100	104	18	B-B	22166
3	9	21	21	22	42	58	74	37	A-A	36425
3	9	21	21	22	96	109	122	88	A-A	26386
3	9	42	58	74	96	109	122	51	A-A	629617
3	9	0	10	21	22	32	42	22	B-B	437389
3	9	0	10	21	74	85	96	75	B-B	271867
3	9	22	32	42	74	85	96	53	B-B	332443
3	11	0	3	7	50	53	56	50	A-A	26660
3	11	0	3	7	57	64	72	61	A-A	50919
3	11	0	3	7	75	82	89	79	A-A	43129
3	11	0	3	7	94	107	120	104	A-A	64295
3	11	50	53	56	57	64	72	11	A-A	118683
3	11	50	53	56	75	82	89	29	A-A	84279
3	11	50	53	56	94	107	120	54	A-A	113232
3	11	57	64	72	75	82	89	18	A-A	226059
3	11	57	64	72	94	107	120	43	A-A	327646
3	11	75	82	89	94	107	120	25	A-A	392336
3	11	7	28	50	56	56	57	28	B-B	67829
3	11	7	28	50	72	73	75	45	B-B	133014
3	11	7	28	50	89	91	94	63	B-B	186060
3	11	56	56	57	72	73	75	17	B-B	8016
3	11	56	56	57	89	91	94	35	B-B	7137
3	11	72	73	75	89	91	94	18	B-B	19884
3	15	7	8	9	11	12	13	4	A-A	12574
3	15	7	8	9	27	27	28	19	A-A	4850
3	15	7	8	9	31	32	33	24	A-A	5660
3	15	7	8	9	34	37	40	29	A-A	12678
3	15	7	8	9	58	59	60	51	A-A	3830
3	15	7	8	9	62	63	64	55	A-A	4995
3	15	7	8	9	73	87	102	79	A-A	41905
3	15	11	12	13	27	27	28	15	A-A	5539
3	15	11	12	13	31	32	33	20	A-A	6007
3	15	11	12	13	34	37	40	25	A-A	15573
3	15	11	12	13	58	59	60	47	A-A	4230
3	15	11	12	13	62	63	64	51	A-A	4078
3	15	11	12	13	73	87	102	75	A-A	45709
3	15	27	27	28	31	32	33	5	A-A	9319
3	15	27	27	28	34	37	40	10	A-A	12188
3	15	27	27	28	58	59	60	32	A-A	2838
3	15	27	27	28	62	63	64	36	A-A	3282
3	15	27	27	28	73	87	102	60	A-A	29645
3	15	31	32	33	34	37	40	5	A-A	22201
3	15	31	32	33	58	59	60	27	A-A	3846
3	15	31	32	33	62	63	64	31	A-A	4209
3	15	31	32	33	73	87	102	55	A-A	45200
3	15	34	37	40	58	59	60	22	A-A	9974
3	15	34	37	40	62	63	64	26	A-A	11291
3	15	34	37	40	73	87	102	50	A-A	113529
3	15	58	59	60	62	63	64	4	A-A	10809
3	15	58	59	60	73	87	102	28	A-A	41181
3	15	62	63	64	73	87	102	24	A-A	51925
3	15	0	3	7	9	10	11	7	B-B	15751
3	15	0	3	7	13	20	27	17	B-B	63765
3	15	0	3	7	28	29	31	26	B-B	14057
3	15	0	3	7	33	33	34	30	B-B	6287
3	15	0	3	7	40	49	58	46	B-B	55439
3	15	0	3	7	60	61	62	58	B-B	8031
3	15	0	3	7	64	68	73	65	B-B	25580
3	15	9	10	11	13	20	27	10	B-B	43625
3	15	9	10	11	28	29	31	19	B-B	7868
3	15	9	10	11	33	33	34	23	B-B	3544
3	15	9	10	11	40	49	58	39	B-B	29670
3	15	9	10	11	60	61	62	51	B-B	4516
3	15	9	10	11	64	68	73	58	B-B	13528
3	15	13	20	27	28	29	31	9	B-B	59366
3	15	13	20	27	33	33	34	13	B-B	22750
3	15	13	20	27	40	49	58	29	B-B	167726
3	15	13	20	27	60	61	62	41	B-B	24897
3	15	13	20	27	64	68	73	48	B-B	79006
3	15	28	29	31	33	33	34	4	B-B	12066
3	15	28	29	31	40	49	58	20	B-B	49366
3	15	28	29	31	60	61	62	32	B-B	6529
3	15	28	29	31	64	68	73	39	B-B	20149
3	15	33	33	34	40	49	58	16	B-B	23374
3	15	33	33	34	60	61	62	28	B-B	3298
3	15	33	33	34	64	68	73	35	B-B	10386
3	15	40	49	58	60	61	62	12	B-B	47245
3	15	40	49	58	64	68	73	19	B-B	123085
3	15	60	61	62	64	68	73	7	B-B	28000
3	17	4	8	13	14	14	15	6	A-A	21941
3	17	4	8	13	24	30	36	22	A-A	88369
3	17	4	8	13	44	47	50	39	A-A	29884
3	17	4	8	13	66	67	68	59	A-A	16196
3	17	4	8	13	70	73	76	65	A-A	29741
3	17	4	8	13	78	83	88	75	A-A	51197
3	17	14	14	15	24	30	36	16	A-A	15981
3	17	14	14	15	44	47	50	33	A-A	7199
3	17	14	14	15	66	67	68	53	A-A	3204
3	17	14	14	15	70	73	76	59	A-A	6758
3	17	14	14	15	78	83	88	69	A-A	10661
3	17	24	30	36	44	47	50	17	A-A	45525
3	17	24	30	36	66	67	68	37	A-A	21746
3	17	24	30	36	70	73	76	43	A-A	39854
3	17	24	30	36	78	83	88	53	A-A	75362
3	17	44	47	50	66	67	68	20	A-A	12090
3	17	44	47	50	70	73	76	26	A-A	22558
3	17	44	47	50	78	83	88	36	A-A	35201
3	17	66	67	68	70	73	76	6	A-A	25456
3	17	66	67	68	78	83	88	16	A-A	31237
3	17	70	73	76	78	83	88	10	A-A	80346
3	17	0	2	4	13	13	14	11	B-B	3591
3	17	0	2	4	15	19	24	17	B-B	22968
3	17	0	2	4	36	40	44	38	B-B	14829
3	17	0	2	4	50	58	66	56	B-B	16735
3	17	0	2	4	68	69	70	67	B-B	2391
3	17	0	2	4	76	77	78	75	B-B	2618
3	17	0	2	4	88	90	92	88	B-B	4375
3	17	13	13	14	15	19	24	6	B-B	19579
3	17	13	13	14	36	40	44	27	B-B	11338
3	17	13	13	14	50	58	66	45	B-B	12875
3	17	13	13	14	68	69	70	56	B-B	2985
3	17	13	13	14	76	77	78	64	B-B	2306
3	17	13	13	14	88	90	92	77	B-B	4415
3	17	15	19	24	36	40	44	21	B-B	106393
3	17	15	19	24	50	58	66	39	B-B	105647
3	17	15	19	24	68	69	70	50	B-B	15133
3	17	15	19	24	76	77	78	58	B-B	18386
3	17	15	19	24	88	90	92	71	B-B	29365
3	17	36	40	44	50	58	66	18	B-B	104058
3	17	36	40	44	68	69	70	29	B-B	16443
3	17	36	40	44	76	77	78	37	B-B	16305
3	17	36	40	44	88	90	92	50	B-B	27160
3	17	50	58	66	68	69	70	11	B-B	47288
3	17	50	58	66	76	77	78	19	B-B	40489
3	17	50	58	66	88	90	92	32	B-B	59061
3	17	68	69	70	76	77	78	8	B-B	9812
3	17	68	69	70	88	90	92	21	B-B	15236
3	17	76	77	78	88	90	92	13	B-B	18166
3	19	0	3	7	10	10	11	7	A-A	6210
3	19	0	3	7	24	28	32	25	A-A	16833
3	19	0	3	7	41	45	49	42	A-A	17236
3	19	0	3	7	53	56	59	53	A-A	12494
3	19	10	10	11	24	28	32	18	A-A	8495
3	19	10	10	11	41	45	49	35	A-A	7176
3	19	10	10	11	53	56	59	46	A-A	5036
3	19	24	28	32	41	45	49	17	A-A	54027
3	19	24	28	32	53	56	59	28	A-A	45426
3	19	41	45	49	53	56	59	11	A-A	51373
3	19	7	8	10	11	17	24	9	B-B	37832
3	19	7	8	10	32	36	41	28	B-B	22915
3	19	7	8	10	49	51	53	43	B-B	8773
3	19	11	17	24	32	36	41	19	B-B	99816
3	19	11	17	24	49	51	53	34	B-B	35265
3	19	32	36	41	49	51	53	15	B-B	27780
12	2	25	30	36	59	60	61	30	A-A	3696
12	2	25	30	36	70	75	80	45	A-A	11164
12	2	25	30	36	90	92	94	62	A-A	4909
12	2	25	30	36	102	104	106	74	A-A	3843
12	2	25	30	36	115	115	116	85	A-A	1314
12	2	25	30	36	117	133	149	103	A-A	22540
12	2	25	30	36	151	164	177	134	A-A	16413
12	2	25	30	36	178	179	180	149	A-A	1083
12	2	59	60	61	70	75	80	15	A-A	5102
12	2	59	60	61	90	92	94	32	A-A	1487
12	2	59	60	61	102	104	106	44	A-A	1197
12	2	59	60	61	115	115	116	55	A-A	452
12	2	59	60	61	117	133	149	73	A-A	6526
12	2	59	60	61	151	164	177	104	A-A	4348
12	2	59	60	61	178	179	180	119	A-A	346
12	2	70	75	80	90	92	94	17	A-A	5495
12	2	70	75	80	102	104	106	29	A-A	5593
12	2	70	75	80	115	115	116	40	A-A	1436
12	2	70	75	80	117	133	149	58	A-A	30098
12	2	70	75	80	151	164	177	89	A-A	20511
12	2	70	75	80	178	179	180	104	A-A	1493
12	2	90	92	94	102	104	106	12	A-A	2777
12	2	90	92	94	115	115	116	23	A-A	807
12	2	90	92	94	117	133	149	41	A-A	11635
12	2	90	92	94	151	164	177	72	A-A	7175
12	2	90	92	94	178	179	180	87	A-A	552
12	2	102	104	106	115	115	116	11	A-A	1209
12	2	102	104	106	117	133	149	29	A-A	16378
12	2	102	104	106	151	164	177	60	A-A	8499
12	2	102	104	106	178	179	180	75	A-A	884
12	2	115	115	116	117	133	149	18	A-A	8794
12	2	115	115	116	151	164	177	49	A-A	4212
12	2	115	115	116	178	179	180	64	A-A	448
12	2	117	133	149	151	164	177	31	A-A	84829
12	2	117	133	149	178	179	180	46	A-A	8753
12	2	151	164	177	178	179	180	15	A-A	6754
12	2	0	12	25	36	47	59	35	B-B	73491
12	2	0	12	25	61	65	70	53	B-B	24432
12	2	0	12	25	80	85	90	73	B-B	21328
12	2	0	12	25	94	98	102	86	B-B	19146
12	2	0	12	25	106	110	115	98	B-B	14083
12	2	0	12	25	116	116	117	104	B-B	2963
12	2	0	12	25	149	150	151	138	B-B	2314
12	2	0	12	25	177	177	178	165	B-B	2547
12	2	36	47	59	61	65	70	18	B-B	38500
12	2	36	47	59	80	85	90	38	B-B	22595
12	2	36	47	59	94	98	102	51	B-B	22834
12	2	36	47	59	106	110	115	63	B-B	14500
12	2	36	47	59	116	116	117	69	B-B	3061
12	2	36	47	59	149	150	151	103	B-B	2401
12	2	36	47	59	177	177	178	130	B-B	3032
12	2	61	65	70	80	85	90	20	B-B	15095
12	2	61	65	70	94	98	102	33	B-B	7435
12	2	61	65	70	106	110	115	45	B-B	9452
12	2	61	65	70	116	116	117	51	B-B	1806
12	2	61	65	70	149	150	151	85	B-B	1203
12	2	61	65	70	177	177	178	112	B-B	1304
12	2	80	85	90	94	98	102	13	B-B	9987
12	2	80	85	90	106	110	115	25	B-B	10636
12	2	80	85	90	116	116	117	31	B-B	2303
12	2	80	85	90	149	150	151	65	B-B	1731
12	2	80	85	90	177	177	178	92	B-B	1352
12	2	94	98	102	106	110	115	12	B-B	8914
12	2	94	98	102	116	116	117	18	B-B	1599
12	2	94	98	102	149	150	151	52	B-B	2067
12	2	94	98	102	177	177	178	79	B-B	2012
12	2	106	110	115	116	116	117	6	B-B	4654
12	2	106	110	115	149	150	151	40	B-B	2272
12	2	106	110	115	177	177	178	67	B-B	2226
12	2	116	116	117	149	150	151	34	B-B	631
12	2	116	116	117	177	177	178	61	B-B	529
12	2	149	150	151	177	177	178	27	B-B	827
12	4	11	12	14	32	33	34	21	A-A	1827
12	4	11	12	14	41	45	49	33	A-A	4034
12	4	11	12	14	53	58	64	46	A-A	5770
12	4	11	12	14	82	85	89	73	A-A	4081
12	4	11	12	14	98	104	110	92	A-A	4036
12	4	11	12	14	116	130	144	118	A-A	9364
12	4	11	12	14	148	151	154	139	A-A	2271
12	4	32	33	34	41	45	49	12	A-A	2591
12	4	32	33	34	53	58	64	25	A-A	3141
12	4	32	33	34	82	85	89	52	A-A	2357
12	4	32	33	34	98	104	110	71	A-A	3022
12	4	32	33	34	116	130	144	97	A-A	4515
12	4	32	33	34	148	151	154	118	A-A	911
12	4	41	45	49	53	58	64	13	A-A	7736
12	4	41	45	49	82	85	89	40	A-A	4326
12	4	41	45	49	98	104	110	59	A-A	6474
12	4	41	45	49	116	130	144	85	A-A	14458
12	4	41	45	49	148	151	154	106	A-A	4359
12	4	53	58	64	82	85	89	27	A-A	9595
12	4	53	58	64	98	104	110	46	A-A	9148
12	4	53	58	64	116	130	144	72	A-A	19373
12	4	53	58	64	148	151	154	93	A-A	4163
12	4	82	85	89	98	104	110	19	A-A	11578
12	4	82	85	89	116	130	144	45	A-A	22255
12	4	82	85	89	148	151	154	66	A-A	4612
12	4	98	104	110	116	130	144	26	A-A	35490
12	4	98	104	110	148	151	154	47	A-A	6300
12	4	116	130	144	148	151	154	21	A-A	22838
12	4	0	5	11	14	23	32	18	B-B	33029
12	4	0	5	11	34	37	41	32	B-B	12632
12	4	0	5	11	49	51	53	46	B-B	4835
12	4	0	5	11	64	73	82	68	B-B	17518
12	4	0	5	11	89	93	98	88	B-B	7209
12	4	0	5	11	110	113	116	108	B-B	2922
12	4	0	5	11	144	146	148	141	B-B	2664
12	4	14	23	32	34	37	41	14	B-B	27485
12	4	14	23	32	49	51	53	28	B-B	12353
12	4	14	23	32	64	73	82	50	B-B	40035
12	4	14	23	32	89	93	98	70	B-B	19971
12	4	14	23	32	110	113	116	90	B-B	7923
12	4	14	23	32	144	146	148	123	B-B	4188
12	4	34	37	41	49	51	53	14	B-B	5650
12	4	34	37	41	64	73	82	36	B-B	13605
12	4	34	37	41	89	93	98	56	B-B	7590
12	4	34	37	41	110	113	116	76	B-B	4147
12	4	34	37	41	144	146	148	109	B-B	2786
12	4	49	51	53	64	73	82	22	B-B	9914
12	4	49	51	53	89	93	98	42	B-B	3185
12	4	49	51	53	110	113	116	62	B-B	2382
12	4	49	51	53	144	146	148	95	B-B	1839
12	4	64	73	82	89	93	98	20	B-B	23924
12	4	64	73	82	110	113	116	40	B-B	9887
12	4	64	73	82	144	146	148	73	B-B	8260
12	4	89	93	98	110	113	116	20	B-B	7000
12	4	89	93	98	144	146	148	53	B-B	3829
12	4	110	113	116	144	146	148	33	B-B	3216
12	5	24	25	26	28	33	38	8	A-A	6678
12	5	24	25	26	64	65	67	40	A-A	1034
12	5	24	25	26	73	75	77	50	A-A	958
12	5	24	25	26	99	101	104	76	A-A	1616
12	5	24	25	26	106	107	108	82	A-A	754
12	5	24	25	26	110	127	145	102	A-A	5270
12	5	24	25	26	146	147	149	122	A-A	667
12	5	28	33	38	64	65	67	32	A-A	3794
12	5	28	33	38	73	75	77	42	A-A	3233
12	5	28	33	38	99	101	104	68	A-A	6283
12	5	28	33	38	106	107	108	74	A-A	2293
12	5	28	33	38	110	127	145	94	A-A	20799
12	5	28	33	38	146	147	149	114	A-A	2602
12	5	64	65	67	73	75	77	10	A-A	2708
12	5	64	65	67	99	101	104	36	A-A	3692
12	5	64	65	67	106	107	108	42	A-A	1277
12	5	64	65	67	110	127	145	62	A-A	7784
12	5	64	65	67	146	147	149	82	A-A	1561
12	5	73	75	77	99	101	104	26	A-A	3415
12	5	73	75	77	106	107	108	32	A-A	1615
12	5	73	75	77	110	127	145	52	A-A	10869
12	5	73	75	77	146	147	149	72	A-A	1866
12	5	99	101	104	106	107	108	6	A-A	4108
12	5	99	101	104	110	127	145	26	A-A	17836
12	5	99	101	104	146	147	149	46	A-A	3378
12	5	106	107	108	110	127	145	20	A-A	8232
12	5	106	107	108	146	147	149	40	A-A	1224
12	5	110	127	145	146	147	149	20	A-A	13573
12	5	0	12	24	26	27	28	15	B-B	9199
12	5	0	12	24	38	51	64	39	B-B	86163
12	5	0	12	24	67	70	73	58	B-B	17872
12	5	0	12	24	77	88	99	76	B-B	46180
12	5	0	12	24	104	105	106	93	B-B	8535
12	5	0	12	24	108	109	110	97	B-B	6210
12	5	0	12	24	145	145	146	133	B-B	3222
12	5	26	27	28	38	51	64	24	B-B	6808
12	5	26	27	28	67	70	73	43	B-B	1419
12	5	26	27	28	77	88	99	61	B-B	4246
12	5	26	27	28	104	105	106	78	B-B	592
12	5	26	27	28	108	109	110	82	B-B	652
12	5	26	27	28	145	145	146	118	B-B	396
12	5	38	51	64	67	70	73	19	B-B	25841
12	5	38	51	64	77	88	99	37	B-B	45319
12	5	38	51	64	104	105	106	54	B-B	8929
12	5	38	51	64	108	109	110	58	B-B	4535
12	5	38	51	64	145	145	146	94	B-B	4443
12	5	67	70	73	77	88	99	18	B-B	22324
12	5	67	70	73	104	105	106	35	B-B	3315
12	5	67	70	73	108	109	110	39	B-B	2211
12	5	67	70	73	145	145	146	75	B-B	1142
12	5	77	88	99	104	105	106	17	B-B	10504
12	5	77	88	99	108	109	110	21	B-B	8063
12	5	77	88	99	145	145	146	57	B-B	3115
12	5	104	105	106	108	109	110	4	B-B	1913
12	5	104	105	106	145	145	146	40	B-B	838
12	5	108	109	110	145	145	146	36	B-B	522
12	6	29	34	40	48	51	55	17	A-A	10569
12	6	29	34	40	71	72	73	38	A-A	2408
12	6	29	34	40	83	92	102	58	A-A	19329
12	6	29	34	40	108	108	109	74	A-A	1708
12	6	29	34	40	112	116	121	82	A-A	9592
12	6	29	34	40	125	127	129	93	A-A	5490
12	6	29	34	40	134	136	138	102	A-A	4236
12	6	29	34	40	139	143	147	109	A-A	7737
12	6	48	51	55	71	72	73	21	A-A	1886
12	6	48	51	55	83	92	102	41	A-A	16528
12	6	48	51	55	108	108	109	57	A-A	1044
12	6	48	51	55	112	116	121	65	A-A	7190
12	6	48	51	55	125	127	129	76	A-A	3065
12	6	48	51	55	134	136	138	85	A-A	4389
12	6	48	51	55	139	143	147	92	A-A	8321
12	6	71	72	73	83	92	102	20	A-A	5312
12	6	71	72	73	108	108	109	36	A-A	378
12	6	71	72	73	112	116	121	44	A-A	1645
12	6	71	72	73	125	127	129	55	A-A	710
12	6	71	72	73	134	136	138	64	A-A	1078
12	6	71	72	73	139	143	147	71	A-A	1626
12	6	83	92	102	108	108	109	16	A-A	3986
12	6	83	92	102	112	116	121	24	A-A	19819
12	6	83	92	102	125	127	129	35	A-A	8378
12	6	83	92	102	134	136	138	44	A-A	10221
12	6	83	92	102	139	143	147	51	A-A	17470
12	6	108	108	109	112	116	121	8	A-A	2571
12	6	108	108	109	125	127	129	19	A-A	884
12	6	108	108	109	134	136	138	28	A-A	931
12	6	108	108	109	139	143	147	35	A-A	1425
12	6	112	116	121	125	127	129	11	A-A	7011
12	6	112	116	121	134	136	138	20	A-A	7630
12	6	112	116	121	139	143	147	27	A-A	8908
12	6	125	127	129	134	136	138	9	A-A	4618
12	6	125	127	129	139	143	147	16	A-A	6440
12	6	134	136	138	139	143	147	7	A-A	11962
12	6	0	14	29	40	44	48	30	B-B	36752
12	6	0	14	29	55	63	71	49	B-B	47996
12	6	0	14	29	73	78	83	64	B-B	28615
12	6	0	14	29	102	105	108	91	B-B	12090
12	6	0	14	29	109	110	112	96	B-B	8534
12	6	0	14	29	121	123	125	109	B-B	11901
12	6	0	14	29	129	131	134	117	B-B	18441
12	6	0	14	29	138	138	139	124	B-B	5313
12	6	40	44	48	55	63	71	19	B-B	16703
12	6	40	44	48	73	78	83	34	B-B	6555
12	6	40	44	48	102	105	108	61	B-B	4095
12	6	40	44	48	109	110	112	66	B-B	2328
12	6	40	44	48	121	123	125	79	B-B	3206
12	6	40	44	48	129	131	134	87	B-B	5834
12	6	40	44	48	138	138	139	94	B-B	1796
12	6	55	63	71	73	78	83	15	B-B	17320
12	6	55	63	71	102	105	108	42	B-B	7318
12	6	55	63	71	109	110	112	47	B-B	3027
12	6	55	63	71	121	123	125	60	B-B	6211
12	6	55	63	71	129	131	134	68	B-B	10331
12	6	55	63	71	138	138	139	75	B-B	3289
12	6	73	78	83	102	105	108	27	B-B	5821
12	6	73	78	83	109	110	112	32	B-B	3176
12	6	73	78	83	121	123	125	45	B-B	3131
12	6	73	78	83	129	131	134	53	B-B	7825
12	6	73	78	83	138	138	139	60	B-B	3739
12	6	102	105	108	109	110	112	5	B-B	4296
12	6	102	105	108	121	123	125	18	B-B	3096
12	6	102	105	108	129	131	134	26	B-B	3332
12	6	102	105	108	138	138	139	33	B-B	1541
12	6	109	110	112	121	123	125	13	B-B	2500
12	6	109	110	112	129	131	134	21	B-B	2982
12	6	109	110	112	138	138	139	28	B-B	1157
12	6	121	123	125	129	131	134	8	B-B	5543
12	6	121	123	125	138	138	139	15	B-B	1752
12	6	129	131	134	138	138	139	7	B-B	4085
12	8	10	12	15	22	24	27	12	A-A	5587
12	8	10	12	15	33	35	37	23	A-A	2609
12	8	10	12	15	45	46	48	34	A-A	3263
12	8	10	12	15	69	71	73	59	A-A	1977
12	8	10	12	15	78	79	81	67	A-A	1936
12	8	10	12	15	83	89	96	77	A-A	6655
12	8	10	12	15	104	115	127	103	A-A	10101
12	8	22	24	27	33	35	37	11	A-A	3842
12	8	22	24	27	45	46	48	22	A-A	3554
12	8	22	24	27	69	71	73	47	A-A	2260
12	8	22	24	27	78	79	81	55	A-A	1925
12	8	22	24	27	83	89	96	65	A-A	7673
12	8	22	24	27	104	115	127	91	A-A	12675
12	8	33	35	37	45	46	48	11	A-A	2728
12	8	33	35	37	69	71	73	36	A-A	1117
12	8	33	35	37	78	79	81	44	A-A	1523
12	8	33	35	37	83	89	96	54	A-A	4743
12	8	33	35	37	104	115	127	80	A-A	7738
12	8	45	46	48	69	71	73	25	A-A	1691
12	8	45	46	48	78	79	81	33	A-A	2097
12	8	45	46	48	83	89	96	43	A-A	5953
12	8	45	46	48	104	115	127	69	A-A	10547
12	8	69	71	73	78	79	81	8	A-A	1963
12	8	69	71	73	83	89	96	18	A-A	6507
12	8	69	71	73	104	115	127	44	A-A	8043
12	8	78	79	81	83	89	96	10	A-A	7392
12	8	78	79	81	104	115	127	36	A-A	8223
12	8	83	89	96	104	115	127	26	A-A	44476
12	8	0	5	10	15	18	22	13	B-B	12902
12	8	0	5	10	27	30	33	25	B-B	7034
12	8	0	5	10	37	41	45	36	B-B	7695
12	8	0	5	10	48	58	69	53	B-B	21022
12	8	0	5	10	73	75	78	70	B-B	5478
12	8	0	5	10	81	82	83	77	B-B	2606
12	8	0	5	10	96	100	104	95	B-B	8062
12	8	15	18	22	27	30	33	12	B-B	6795
12	8	15	18	22	37	41	45	23	B-B	7191
12	8	15	18	22	48	58	69	40	B-B	21508
12	8	15	18	22	73	75	78	57	B-B	4056
12	8	15	18	22	81	82	83	64	B-B	1267
12	8	15	18	22	96	100	104	82	B-B	8093
12	8	27	30	33	37	41	45	11	B-B	9354
12	8	27	30	33	48	58	69	28	B-B	17639
12	8	27	30	33	73	75	78	45	B-B	3195
12	8	27	30	33	81	82	83	52	B-B	1140
12	8	27	30	33	96	100	104	70	B-B	5497
12	8	37	41	45	48	58	69	17	B-B	26197
12	8	37	41	45	73	75	78	34	B-B	4667
12	8	37	41	45	81	82	83	41	B-B	2151
12	8	37	41	45	96	100	104	59	B-B	6738
